time,open,high,low,close,volume,open_interest
2004-08-01 00:00:00+05:30,305.0,340.0,249.2,266.2,13332689,0
2004-09-01 00:00:00+05:30,267.0,283.0,254.35,266.05,3670125,0
2004-10-01 00:00:00+05:30,266.0,354.0,263.0,303.25,6264318,0
2004-11-01 00:00:00+05:30,305.0,310.0,276.0,295.2,2738945,0
2004-12-01 00:00:00+05:30,296.0,351.8,293.25,340.45,3734473,0
2005-01-01 00:00:00+05:30,344.0,361.0,300.15,343.75,4197620,0
2005-02-01 00:00:00+05:30,345.0,391.9,334.3,373.6,2935817,0
2005-03-01 00:00:00+05:30,375.0,393.0,338.0,354.75,2135622,0
2005-04-01 00:00:00+05:30,354.35,379.7,331.0,334.15,1470729,0
2005-05-01 00:00:00+05:30,336.95,368.3,315.0,325.55,1328288,0
2005-06-01 00:00:00+05:30,327.0,359.45,295.4,353.7,3057177,0
2005-07-01 00:00:00+05:30,353.7,415.0,347.0,381.6,2665851,0
2005-08-01 00:00:00+05:30,388.0,448.8,370.05,438.0,3460839,0
2005-09-01 00:00:00+05:30,440.15,498.0,425.0,466.0,1952418,0
2005-10-01 00:00:00+05:30,470.0,473.0,380.0,399.85,1047548,0
2005-11-01 00:00:00+05:30,400.0,477.8,400.0,450.2,1133951,0
2005-12-01 00:00:00+05:30,450.25,464.2,344.95,427.45,1391302,0
2006-01-01 00:00:00+05:30,432.0,538.0,420.1,518.2,1630403,0
2006-02-01 00:00:00+05:30,522.7,566.0,499.05,561.45,1130515,0
2006-03-01 00:00:00+05:30,562.0,689.8,560.15,683.05,2140706,0
2006-04-01 00:00:00+05:30,690.0,889.0,685.0,776.45,2500002,0
2006-05-01 00:00:00+05:30,894.1,900.0,588.0,602.05,3193434,0
2006-06-01 00:00:00+05:30,610.1,749.45,495.0,747.7,2353918,0
2006-07-01 00:00:00+05:30,750.0,760.0,600.0,722.25,855714,0
2006-08-01 00:00:00+05:30,712.0,781.4,710.2,769.35,1165678,0
2006-09-01 00:00:00+05:30,765.0,922.0,762.0,892.75,1363873,0
2006-10-01 00:00:00+05:30,899.4,940.0,848.0,882.75,1103659,0
2006-11-01 00:00:00+05:30,882.6,938.0,860.0,897.45,1137293,0
2006-12-01 00:00:00+05:30,906.9,1153.0,890.0,1099.65,1463466,0
2007-01-01 00:00:00+05:30,1123.9,1250.0,985.0,995.15,1587052,0
2007-02-01 00:00:00+05:30,1000.0,1141.0,805.0,888.05,2228768,0
2007-03-01 00:00:00+05:30,888.0,919.0,713.0,772.1,2188006,0
2007-04-01 00:00:00+05:30,740.15,864.5,662.0,821.25,2427519,0
2007-05-01 00:00:00+05:30,828.95,925.0,786.2,831.5,1224524,0
2007-06-01 00:00:00+05:30,839.65,916.9,778.1,900.4,1459651,0
2007-07-01 00:00:00+05:30,900.0,1004.5,852.5,933.4,2951648,0
2007-08-01 00:00:00+05:30,920.0,950.0,815.25,920.35,1888070,0
2007-09-01 00:00:00+05:30,925.0,1095.4,920.0,1047.3,1557418,0
2007-10-01 00:00:00+05:30,1050.0,1165.0,955.05,997.2,2011702,0
2007-11-01 00:00:00+05:30,1003.0,1065.5,925.55,984.25,1972723,0
2007-12-01 00:00:00+05:30,1000.0,1101.8,960.0,1013.5,1892154,0
2008-01-01 00:00:00+05:30,1020.0,1028.0,706.65,873.45,2035053,0
2008-02-01 00:00:00+05:30,863.45,925.15,728.6,904.5,1349669,0
2008-03-01 00:00:00+05:30,892.0,993.0,751.55,784.55,1261761,0
2008-04-01 00:00:00+05:30,794.95,849.95,755.35,762.95,1362007,0
2008-05-01 00:00:00+05:30,775.0,775.0,628.0,649.55,980443,0
2008-06-01 00:00:00+05:30,646.0,689.4,526.85,545.45,1241794,0
2008-07-01 00:00:00+05:30,545.0,643.6,512.1,577.05,1037714,0
2008-08-01 00:00:00+05:30,574.0,646.0,550.15,591.05,1752837,0
2008-09-01 00:00:00+05:30,585.0,635.0,493.65,528.75,775888,0
2008-10-01 00:00:00+05:30,520.0,550.0,290.55,355.05,1968052,0
2008-11-01 00:00:00+05:30,360.0,399.0,245.25,269.0,3062486,0
2008-12-01 00:00:00+05:30,270.0,430.0,260.0,385.5,2848883,0
2009-01-01 00:00:00+05:30,390.0,438.0,341.25,395.95,2242146,0
2009-02-01 00:00:00+05:30,394.0,488.0,383.9,470.1,1468810,0
2009-03-01 00:00:00+05:30,456.0,562.45,443.05,551.35,1670692,0
2009-04-01 00:00:00+05:30,555.0,591.0,516.05,570.2,1292960,0
2009-05-01 00:00:00+05:30,579.0,733.0,543.7,717.8,1496111,0
2009-06-01 00:00:00+05:30,719.05,810.0,614.6,689.6,18514313,0
2009-07-01 00:00:00+05:30,697.0,920.0,674.0,799.0,3416352,0
2009-08-01 00:00:00+05:30,807.0,821.95,697.05,761.8,2603033,0
2009-09-01 00:00:00+05:30,769.0,805.9,710.25,799.6,2801295,0
2009-10-01 00:00:00+05:30,805.0,896.0,750.15,767.95,8133689,0
2009-11-01 00:00:00+05:30,765.0,845.5,699.8,836.65,3335578,0
2009-12-01 00:00:00+05:30,845.9,922.75,821.0,914.2,2704072,0
2010-01-01 00:00:00+05:30,914.2,1059.8,882.95,930.0,5014904,0
2010-02-01 00:00:00+05:30,950.0,1059.9,915.25,1040.05,4216115,0
2010-03-01 00:00:00+05:30,1050.0,1161.9,1025.0,1154.85,4108977,0
2010-04-01 00:00:00+05:30,1141.5,1174.0,964.0,972.75,1670069,0
2010-05-01 00:00:00+05:30,985.0,1015.2,904.0,921.75,2989207,0
2010-06-01 00:00:00+05:30,925.0,998.0,848.5,879.3,1834189,0
2010-07-01 00:00:00+05:30,878.95,890.0,821.0,863.9,3752435,0
2010-08-01 00:00:00+05:30,873.9,974.0,852.6,902.5,3196656,0
2010-09-01 00:00:00+05:30,910.1,1102.0,900.5,1062.6,6475556,0
2010-10-01 00:00:00+05:30,1046.7,1152.45,1046.7,1099.9,5905818,0
2010-11-01 00:00:00+05:30,1088.35,1175.0,1070.0,1137.6,11970282,0
2010-12-01 00:00:00+05:30,1110.6,1189.0,1036.0,1084.25,4543984,0
2011-01-01 00:00:00+05:30,1085.0,1197.45,968.1,1002.8,1833072,0
2011-02-01 00:00:00+05:30,1014.0,1033.65,883.4,930.8,3026552,0
2011-03-01 00:00:00+05:30,925.0,1147.5,920.3,1131.5,3418880,0
2011-04-01 00:00:00+05:30,1104.65,1138.9,1004.5,1089.15,3018827,0
2011-05-01 00:00:00+05:30,1092.25,1095.0,997.2,1025.6,2435600,0
2011-06-01 00:00:00+05:30,1016.15,1051.75,914.0,929.9,1757402,0
2011-07-01 00:00:00+05:30,937.0,1038.0,917.95,1029.45,3063241,0
2011-08-01 00:00:00+05:30,1030.0,1085.95,948.25,1070.2,4504224,0
2011-09-01 00:00:00+05:30,1075.0,1198.0,1040.0,1141.6,3238806,0
2011-10-01 00:00:00+05:30,1128.05,1194.1,1065.15,1152.6,2227074,0
2011-11-01 00:00:00+05:30,1135.55,1207.9,1095.55,1148.7,3039324,0
2011-12-01 00:00:00+05:30,1152.45,1230.0,1109.95,1166.5,3577098,0
2012-01-01 00:00:00+05:30,1166.5,1280.0,1118.2,1214.75,2649082,0
2012-02-01 00:00:00+05:30,1226.4,1494.7,1212.05,1406.4,4658097,0
2012-03-01 00:00:00+05:30,1403.95,1544.7,1375.05,1514.55,4255438,0
2012-04-01 00:00:00+05:30,1486.0,1533.0,1400.25,1424.9,3313842,0
2012-05-01 00:00:00+05:30,1433.1,1473.65,1342.0,1423.85,4492593,0
2012-06-01 00:00:00+05:30,1404.95,1549.0,1363.6,1516.5,3519077,0
2012-07-01 00:00:00+05:30,1515.0,1651.0,1503.4,1639.6,2629571,0
2012-08-01 00:00:00+05:30,1643.0,1770.4,1616.0,1693.9,2224355,0
2012-09-01 00:00:00+05:30,1694.0,2009.7,1645.6,1967.85,3013315,0
2012-10-01 00:00:00+05:30,1977.95,2074.95,1736.3,1996.2,3289639,0
2012-11-01 00:00:00+05:30,1991.0,2154.2,1857.0,1941.4,5713355,0
2012-12-01 00:00:00+05:30,1990.0,2033.0,1920.9,1986.3,4058446,0
