Datetime,open,high,low,close,volume,high_time,low_time
2026-05-04 13:30:00,411.54998779296875,420.7799987792969,410.79998779296875,419.8800048828125,7493876,,
2026-05-04 14:30:00,419.8949890136719,420.5,415.4849853515625,415.8999938964844,3295665,,
2026-05-04 15:30:00,415.92999267578125,416.4800109863281,413.0199890136719,415.71209716796875,2832640,,
2026-05-04 16:30:00,415.7200012207031,416.2900085449219,413.739990234375,414.57501220703125,2220992,,
2026-05-04 17:30:00,414.57501220703125,415.5400085449219,414.17999267578125,414.67999267578125,1509856,,
2026-05-04 18:30:00,414.69000244140625,414.7699890136719,412.0531921386719,413.1700134277344,2382482,,
2026-05-04 19:30:00,413.1700134277344,413.760009765625,411.9800109863281,413.7099914550781,3718725,,
2026-05-05 13:30:00,415.32000732421875,416.7799072265625,409.3599853515625,410.6000061035156,6431001,,
2026-05-05 14:30:00,410.6400146484375,411.5498962402344,409.6600036621094,411.29998779296875,2789881,,
2026-05-05 15:30:00,411.3500061035156,411.6000061035156,408.79998779296875,409.7799987792969,2519647,,
2026-05-05 16:30:00,409.7900085449219,410.45001220703125,409.0299987792969,410.1449890136719,2460233,,
2026-05-05 17:30:00,410.1449890136719,410.94989013671875,409.739990234375,410.0,1541825,,
2026-05-05 18:30:00,409.9800109863281,413.3900146484375,409.6700134277344,412.6000061035156,2162122,,
2026-05-05 19:30:00,412.6000061035156,412.7749938964844,411.1499938964844,411.2699890136719,2009727,,
2026-05-06 13:30:00,407.95001220703125,416.4200134277344,405.1099853515625,416.0263977050781,9510425,,
2026-05-06 14:30:00,416.0050048828125,418.42279052734375,413.1200866699219,413.4100036621094,3924671,,
2026-05-06 15:30:00,413.489990234375,416.2799987792969,413.4599914550781,414.1980895996094,2068090,,
2026-05-06 16:30:00,414.223388671875,414.29998779296875,412.20001220703125,413.45001220703125,1641918,,
2026-05-06 17:30:00,413.43011474609375,414.0985107421875,412.260009765625,413.8550109863281,1654075,,
2026-05-06 18:30:00,413.8399963378906,414.3900146484375,413.0199890136719,413.2749938964844,1678365,,
2026-05-06 19:30:00,413.2749938964844,414.45001220703125,412.6199951171875,413.760009765625,2569770,,
2026-05-07 13:30:00,420.1099853515625,427.9800109863281,418.79998779296875,424.2449951171875,8565880,,
2026-05-07 14:30:00,424.2449951171875,426.5199890136719,422.6300048828125,424.54998779296875,4344103,,
2026-05-07 15:30:00,424.55999755859375,426.54998779296875,423.0799865722656,424.885009765625,2617659,,
2026-05-07 16:30:00,424.8399963378906,424.875,420.6200866699219,421.2091979980469,2668261,,
2026-05-07 17:30:00,421.17498779296875,423.6499938964844,420.5,423.19000244140625,2983201,,
2026-05-07 18:30:00,423.19000244140625,424.27880859375,421.0,421.49749755859375,4638742,,
2026-05-07 19:30:00,421.54998779296875,422.0899963378906,420.0,420.989990234375,2763817,,
2026-05-08 13:30:00,417.385009765625,418.6300048828125,414.9800109863281,415.8299865722656,7129822,,
2026-05-08 14:30:00,415.79998779296875,417.2298889160156,414.360107421875,416.9200134277344,3749886,,
2026-05-08 15:30:00,416.9200134277344,417.1499938964844,415.3500061035156,415.82000732421875,2164087,,
2026-05-08 16:30:00,415.8599853515625,417.3999938964844,415.3999938964844,417.20001220703125,2135193,,
2026-05-08 17:30:00,417.20001220703125,417.3500061035156,415.3699951171875,416.0400085449219,2532844,,
2026-05-08 18:30:00,416.04998779296875,416.1199951171875,414.19000244140625,414.8299865722656,3307488,,
2026-05-08 19:30:00,414.8500061035156,415.95001220703125,414.0,415.1499938964844,4482518,,
2026-05-11 13:30:00,407.7749938964844,411.5950012207031,405.5,410.6700134277344,8560941,,
2026-05-11 14:30:00,410.6700134277344,412.2091064453125,408.9599914550781,411.8800048828125,3588751,,
2026-05-11 15:30:00,411.8299865722656,411.84600830078125,410.1400146484375,410.9100036621094,1920942,,
2026-05-11 16:30:00,410.9100036621094,411.20001220703125,408.5830078125,409.1000061035156,2429200,,
2026-05-11 17:30:00,409.1099853515625,411.94000244140625,409.1033935546875,411.3800048828125,2029634,,
