Datetime,open,high,low,close,volume,high_time,low_time
2026-05-28 13:30:00,412.9750061035156,429.489990234375,412.6700134277344,425.25628662109375,15053631,,
2026-05-28 14:30:00,425.2489929199219,425.8599853515625,422.25,424.75,4211975,,
2026-05-28 15:30:00,424.7300109863281,426.42999267578125,423.8900146484375,425.8450012207031,2706144,,
2026-05-28 16:30:00,425.8599853515625,426.5299987792969,422.70001220703125,425.80999755859375,2727558,,
2026-05-28 17:30:00,425.7950134277344,429.1549987792969,425.7900085449219,426.5,3500268,,
2026-05-28 18:30:00,426.5199890136719,427.25,425.6099853515625,426.0299987792969,2389951,,
2026-05-28 19:30:00,426.010009765625,427.0299987792969,424.92999267578125,427.0199890136719,3391310,,
2026-05-29 13:30:00,432.7124938964844,443.4800109863281,432.3599853515625,439.8900146484375,13664027,,
2026-05-29 14:30:00,439.8599853515625,445.6400146484375,439.760009765625,443.6400146484375,6571972,,
2026-05-29 15:30:00,443.6300048828125,444.6199951171875,442.1199951171875,442.6499938964844,3796492,,
2026-05-29 16:30:00,442.6199951171875,444.9798889160156,442.57000732421875,443.6300048828125,2780390,,
2026-05-29 17:30:00,443.6300048828125,444.0799865722656,441.8100891113281,442.7200012207031,2155090,,
2026-05-29 18:30:00,442.75,443.7799987792969,441.3599853515625,443.5299987792969,3274966,,
2026-05-29 19:30:00,443.5299987792969,450.3299865722656,442.5000915527344,448.6400146484375,10614082,,
2026-06-01 13:30:00,465.05999755859375,466.32000732421875,458.9200134277344,461.7950134277344,17895373,,
2026-06-01 14:30:00,461.8299865722656,463.45001220703125,459.1708068847656,460.5799865722656,6423476,,
2026-06-01 15:30:00,460.6199951171875,463.9100036621094,459.20001220703125,461.760009765625,4871854,,
2026-06-01 16:30:00,461.760009765625,462.45001220703125,459.5899963378906,460.2799987792969,3061170,,
2026-06-01 17:30:00,460.3500061035156,461.70001220703125,458.2699890136719,460.8699951171875,4257015,,
2026-06-01 18:30:00,460.8599853515625,464.1199951171875,460.05999755859375,463.7699890136719,3592662,,
2026-06-01 19:30:00,463.7585144042969,464.1499938964844,460.0203857421875,460.57000732421875,3640495,,
2026-06-02 13:30:00,447.16900634765625,453.5,443.5,444.2300109863281,10605001,,
2026-06-02 14:30:00,444.2300109863281,445.2597961425781,442.3399963378906,443.57000732421875,4862335,,
2026-06-02 15:30:00,443.54998779296875,446.20001220703125,443.17999267578125,445.7799987792969,2903136,,
2026-06-02 16:30:00,445.79998779296875,445.8999938964844,442.3999938964844,444.4700012207031,3251530,,
2026-06-02 17:30:00,444.4700012207031,444.5899963378906,441.4397888183594,442.09478759765625,2783822,,
2026-06-02 18:30:00,442.0899963378906,442.8299865722656,440.42999267578125,441.69000244140625,3010126,,
2026-06-02 19:30:00,441.7099914550781,442.1000061035156,440.7200012207031,441.2900085449219,3152055,,
2026-06-03 13:30:00,438.45001220703125,440.3900146484375,430.54998779296875,430.81500244140625,9367976,,
2026-06-03 14:30:00,430.81500244140625,431.5199890136719,425.8500061035156,427.739990234375,5871937,,
2026-06-03 15:30:00,427.7900085449219,427.7900085449219,425.1199951171875,425.4750061035156,3020826,,
2026-06-03 16:30:00,425.4599914550781,425.8299865722656,424.25,425.45989990234375,3512091,,
2026-06-03 17:30:00,425.4800109863281,427.44000244140625,425.0899963378906,427.2900085449219,2056837,,
2026-06-03 18:19:34,427.3550109863281,427.3550109863281,427.3550109863281,427.3550109863281,0,,
