time,open,high,low,close,volume,open_interest
2004-07-25 00:00:00+05:30,73.15,75.9,71.15,74.75,35246849,0
2004-08-01 00:00:00+05:30,74.65,75.5,72.25,73.15,20624099,0
2004-08-08 00:00:00+05:30,73.5,78.9,72.25,73.95,48644124,0
2004-08-15 00:00:00+05:30,77.05,77.55,66.55,70.0,65102279,0
2004-08-22 00:00:00+05:30,69.7,71.15,66.1,68.65,53701981,0
2004-08-29 00:00:00+05:30,68.95,68.95,65.75,65.95,27611969,0
2004-09-05 00:00:00+05:30,66.75,68.55,64.2,68.1,27899990,0
2004-09-12 00:00:00+05:30,68.45,73.6,66.95,73.25,39023750,0
2004-09-19 00:00:00+05:30,73.5,74.45,70.45,73.4,22300339,0
2004-09-26 00:00:00+05:30,72.95,73.25,68.6,70.2,22556187,0
2004-10-03 00:00:00+05:30,70.7,77.75,70.65,77.2,32397447,0
2004-10-10 00:00:00+05:30,76.05,78.3,72.2,74.0,14557328,0
2004-10-17 00:00:00+05:30,74.15,75.5,72.2,73.25,8334749,0
2004-10-24 00:00:00+05:30,73.55,81.9,72.65,77.15,31984510,0
2004-10-31 00:00:00+05:30,77.55,79.0,75.4,76.5,18160980,0
2004-11-07 00:00:00+05:30,76.35,83.7,76.35,80.85,20989162,0
2004-11-14 00:00:00+05:30,80.95,81.0,78.55,78.8,14055180,0
2004-11-21 00:00:00+05:30,78.8,82.7,77.85,82.25,20439491,0
2004-11-28 00:00:00+05:30,82.35,93.25,81.5,91.3,51167554,0
2004-12-05 00:00:00+05:30,90.25,97.15,86.25,92.35,33119779,0
2004-12-12 00:00:00+05:30,92.75,107.95,92.1,97.45,56946890,0
2004-12-19 00:00:00+05:30,97.85,104.9,95.35,102.5,21172112,0
2004-12-26 00:00:00+05:30,101.85,120.25,100.5,106.2,17423157,0
2005-01-02 00:00:00+05:30,107.25,114.1,97.9,103.15,41365091,0
2005-01-09 00:00:00+05:30,103.05,108.2,95.2,102.9,38259362,0
2005-01-16 00:00:00+05:30,104.55,105.7,96.35,98.8,19799744,0
2005-01-23 00:00:00+05:30,98.4,108.7,96.3,107.7,31197975,0
2005-01-30 00:00:00+05:30,108.6,115.95,105.55,107.2,67383109,0
2005-02-06 00:00:00+05:30,107.95,110.45,99.45,102.5,30913916,0
2005-02-13 00:00:00+05:30,103.3,108.2,102.35,107.1,39857380,0
2005-02-20 00:00:00+05:30,107.95,108.35,103.35,107.75,25406172,0
2005-02-27 00:00:00+05:30,108.45,122.7,103.65,115.75,45627803,0
2005-03-06 00:00:00+05:30,117.05,117.75,108.45,109.8,24030944,0
2005-03-13 00:00:00+05:30,109.95,114.85,96.7,101.7,23495449,0
2005-03-20 00:00:00+05:30,112.55,112.55,102.35,104.1,11460819,0
2005-03-27 00:00:00+05:30,104.3,107.25,97.8,106.3,9536003,0
2005-04-03 00:00:00+05:30,104.85,110.45,102.55,104.45,6341494,0
2005-04-10 00:00:00+05:30,104.45,104.55,98.15,100.2,4030738,0
2005-04-17 00:00:00+05:30,101.1,104.3,94.5,101.7,13991839,0
2005-04-24 00:00:00+05:30,102.4,103.05,97.75,101.3,16023164,0
2005-05-01 00:00:00+05:30,101.6,107.95,101.1,107.25,7590228,0
2005-05-08 00:00:00+05:30,107.0,110.2,105.5,106.3,9515616,0
2005-05-15 00:00:00+05:30,105.5,109.95,104.6,105.35,8532132,0
2005-05-22 00:00:00+05:30,106.0,113.85,100.75,110.45,11373777,0
2005-05-29 00:00:00+05:30,110.45,110.85,107.35,108.4,5622884,0
2005-06-05 00:00:00+05:30,107.95,110.35,107.0,108.0,4719296,0
2005-06-12 00:00:00+05:30,108.05,119.75,106.8,114.7,20168258,0
2005-06-19 00:00:00+05:30,115.8,118.65,113.45,116.85,14729160,0
2005-06-26 00:00:00+05:30,116.8,121.6,115.35,120.45,18445003,0
2005-07-03 00:00:00+05:30,120.75,127.55,112.8,124.25,16053326,0
2005-07-10 00:00:00+05:30,124.15,130.05,122.25,125.7,14798073,0
2005-07-17 00:00:00+05:30,125.2,131.05,121.75,130.85,13280425,0
2005-07-24 00:00:00+05:30,127.65,140.85,127.65,138.95,22916506,0
2005-07-31 00:00:00+05:30,138.95,153.6,137.2,144.1,19113516,0
2005-08-07 00:00:00+05:30,147.25,154.1,140.85,152.45,20937170,0
2005-08-14 00:00:00+05:30,154.05,159.25,152.15,153.45,10528942,0
2005-08-21 00:00:00+05:30,154.55,155.9,147.8,152.75,11351351,0
2005-08-28 00:00:00+05:30,154.55,158.75,147.8,157.15,8216005,0
2005-09-04 00:00:00+05:30,158.5,164.1,155.6,162.95,8313483,0
2005-09-11 00:00:00+05:30,162.95,179.35,162.1,178.35,11752487,0
2005-09-18 00:00:00+05:30,179.1,180.25,160.85,166.45,10364329,0
2005-09-25 00:00:00+05:30,171.35,174.2,166.7,171.2,16540577,0
2005-10-02 00:00:00+05:30,171.2,172.7,162.95,167.65,6813600,0
2005-10-09 00:00:00+05:30,168.35,173.2,160.5,161.3,8717974,0
2005-10-16 00:00:00+05:30,162.45,163.9,151.65,162.5,16568971,0
2005-10-23 00:00:00+05:30,162.95,167.1,149.75,161.15,30922107,0
2005-10-30 00:00:00+05:30,154.6,164.35,154.6,161.55,7065684,0
2005-11-06 00:00:00+05:30,162.4,174.1,160.5,172.95,9977913,0
2005-11-13 00:00:00+05:30,173.25,179.15,172.35,176.55,9646968,0
2005-11-20 00:00:00+05:30,176.7,179.15,170.8,178.6,9748756,0
2005-11-27 00:00:00+05:30,183.8,185.05,171.75,175.65,10296567,0
2005-12-04 00:00:00+05:30,172.25,177.15,164.5,174.45,11379404,0
2005-12-11 00:00:00+05:30,173.9,175.7,168.9,171.8,8546927,0
2005-12-18 00:00:00+05:30,171.85,179.45,170.85,172.55,11183975,0
2005-12-25 00:00:00+05:30,174.0,174.0,160.3,169.55,14835622,0
2006-01-01 00:00:00+05:30,169.6,172.5,163.9,170.4,6186163,0
2006-01-08 00:00:00+05:30,171.3,174.25,163.45,164.05,4910229,0
2006-01-15 00:00:00+05:30,164.5,193.8,158.4,169.0,6550729,0
2006-01-22 00:00:00+05:30,158.8,179.4,158.8,174.55,9446658,0
2006-01-29 00:00:00+05:30,177.15,184.75,171.75,180.15,8435591,0
2006-02-05 00:00:00+05:30,181.1,185.25,177.9,178.55,6332017,0
2006-02-12 00:00:00+05:30,178.65,185.5,175.5,179.2,6693500,0
2006-02-19 00:00:00+05:30,178.7,183.05,175.2,178.7,4544937,0
2006-02-26 00:00:00+05:30,180.3,202.05,174.65,200.3,12488725,0
2006-03-05 00:00:00+05:30,201.7,203.7,184.05,189.35,12041445,0
2006-03-12 00:00:00+05:30,190.45,194.1,184.5,189.75,4608798,0
2006-03-19 00:00:00+05:30,190.75,192.6,184.05,187.25,4750234,0
2006-03-26 00:00:00+05:30,187.95,210.5,187.95,202.6,11615941,0
2006-04-02 00:00:00+05:30,201.1,209.55,198.5,201.0,6658041,0
2006-04-09 00:00:00+05:30,201.7,202.2,191.45,193.9,3305427,0
2006-04-16 00:00:00+05:30,195.8,205.45,187.6,201.5,5093780,0
2006-04-23 00:00:00+05:30,203.2,207.55,165.35,199.1,8509444,0
2006-04-30 00:00:00+05:30,202.15,212.25,199.75,206.5,4747218,0
2006-05-07 00:00:00+05:30,206.5,208.8,199.35,203.75,5488173,0
2006-05-14 00:00:00+05:30,202.2,206.85,179.2,191.5,6867988,0
2006-05-21 00:00:00+05:30,201.1,203.4,169.3,190.55,14711121,0
2006-05-28 00:00:00+05:30,196.25,196.25,163.9,179.6,8089604,0
2006-06-04 00:00:00+05:30,174.3,181.6,159.0,165.05,8475783,0
2006-06-11 00:00:00+05:30,166.4,182.55,150.8,179.55,8593516,0
2006-06-18 00:00:00+05:30,175.7,188.45,167.35,181.8,9124806,0
2006-06-25 00:00:00+05:30,179.15,186.0,172.0,181.6,11695058,0
2006-07-02 00:00:00+05:30,181.6,185.65,176.7,182.1,7329530,0
2006-07-09 00:00:00+05:30,182.8,192.15,175.7,177.65,10725437,0
2006-07-16 00:00:00+05:30,177.65,181.6,169.5,175.65,6831571,0
2006-07-23 00:00:00+05:30,175.2,196.3,170.85,189.25,12492614,0
2006-07-30 00:00:00+05:30,198.65,200.25,185.1,196.65,8846544,0
2006-08-06 00:00:00+05:30,197.3,203.7,189.45,198.8,8166832,0
2006-08-13 00:00:00+05:30,199.75,206.15,198.05,201.05,5668156,0
2006-08-20 00:00:00+05:30,203.9,206.1,196.3,204.95,7751483,0
2006-08-27 00:00:00+05:30,204.65,205.9,200.35,202.8,5015759,0
2006-09-03 00:00:00+05:30,203.2,212.35,202.45,211.25,8877919,0
2006-09-10 00:00:00+05:30,212.0,220.75,203.2,218.9,10961576,0
2006-09-17 00:00:00+05:30,216.95,233.5,211.55,230.3,9285375,0
2006-09-24 00:00:00+05:30,232.15,238.35,228.75,230.3,8555852,0
2006-10-01 00:00:00+05:30,238.05,238.05,219.85,225.95,3895426,0
2006-10-08 00:00:00+05:30,227.3,236.55,223.3,234.3,5509833,0
2006-10-15 00:00:00+05:30,232.75,245.85,193.85,244.0,6732129,0
