time,open,high,low,close,volume,open_interest
2004-08-22 00:00:00+05:30,147.54,147.54,117.98,118.49,208020176,0
2004-08-29 00:00:00+05:30,119.38,135.39,118.78,122.82,96821616,0
2004-09-05 00:00:00+05:30,127.99,127.99,120.13,121.71,35767144,0
2004-09-12 00:00:00+05:30,121.98,126.76,121.98,126.1,70214792,0
2004-09-19 00:00:00+05:30,127.07,129.98,125.56,126.63,61723776,0
2004-09-26 00:00:00+05:30,126.47,130.03,124.62,128.95,49796424,0
2004-10-03 00:00:00+05:30,130.1,136.75,129.79,135.15,65780824,0
2004-10-10 00:00:00+05:30,135.39,140.44,132.64,138.59,61958296,0
2004-10-17 00:00:00+05:30,139.58,141.53,138.1,138.54,39080824,0
2004-10-24 00:00:00+05:30,138.47,144.6,136.71,142.32,51413880,0
2004-10-31 00:00:00+05:30,141.55,146.21,138.47,143.45,35559400,0
2004-11-07 00:00:00+05:30,143.39,148.68,142.28,147.3,30413368,0
2004-11-14 00:00:00+05:30,147.45,152.25,145.73,149.8,23758328,0
2004-11-21 00:00:00+05:30,148.66,153.24,147.08,149.77,18585240,0
2004-11-28 00:00:00+05:30,149.67,158.28,148.38,152.22,43706416,0
2004-12-05 00:00:00+05:30,152.62,153.85,147.21,150.86,36684536,0
2004-12-12 00:00:00+05:30,150.9,156.91,150.81,154.65,23712624,0
2004-12-19 00:00:00+05:30,155.08,157.18,150.35,156.06,22339416,0
2004-12-26 00:00:00+05:30,156.32,164.78,155.36,164.37,31174280,0
2005-01-02 00:00:00+05:30,164.37,166.99,157.58,164.93,34947616,0
2005-01-09 00:00:00+05:30,166.0,168.37,156.93,159.56,79743704,0
2005-01-16 00:00:00+05:30,161.19,161.19,151.39,153.08,27909136,0
2005-01-23 00:00:00+05:30,153.08,159.37,148.57,158.68,21943280,0
2005-01-30 00:00:00+05:30,159.76,162.89,158.41,160.8,24755336,0
2005-02-06 00:00:00+05:30,161.56,170.72,160.13,170.07,29510328,0
2005-02-13 00:00:00+05:30,171.21,174.53,166.24,169.24,22648936,0
2005-02-20 00:00:00+05:30,168.75,171.81,165.56,167.89,24960344,0
2005-02-27 00:00:00+05:30,169.73,177.24,164.93,171.36,20927704,0
2005-03-06 00:00:00+05:30,171.7,176.61,171.12,175.69,21615824,0
2005-03-13 00:00:00+05:30,175.76,181.39,174.78,180.77,29082720,0
2005-03-20 00:00:00+05:30,180.95,181.55,169.57,170.39,16432544,0
2005-03-27 00:00:00+05:30,171.21,179.33,167.39,178.59,23345696,0
2005-04-03 00:00:00+05:30,178.72,179.31,171.09,171.52,17114096,0
2005-04-10 00:00:00+05:30,171.95,173.18,161.85,162.35,21436768,0
2005-04-17 00:00:00+05:30,160.01,166.03,134.57,143.61,106968720,0
2005-04-24 00:00:00+05:30,143.37,143.75,135.04,139.22,38751528,0
2005-05-01 00:00:00+05:30,141.55,144.99,136.05,143.7,30108520,0
2005-05-08 00:00:00+05:30,144.01,145.52,140.06,141.37,21025976,0
2005-05-15 00:00:00+05:30,140.93,144.59,138.22,143.96,21955064,0
2005-05-22 00:00:00+05:30,144.01,159.88,144.01,156.22,41530920,0
2005-05-29 00:00:00+05:30,156.22,165.29,155.21,159.16,53413992,0
2005-06-05 00:00:00+05:30,159.39,160.22,155.22,155.84,24564176,0
2005-06-12 00:00:00+05:30,156.93,158.52,155.11,156.03,16495032,0
2005-06-19 00:00:00+05:30,156.93,164.81,156.35,163.18,41788800,0
2005-06-26 00:00:00+05:30,162.43,168.01,160.99,166.46,27780448,0
2005-07-03 00:00:00+05:30,167.25,168.86,159.21,161.37,21773128,0
2005-07-10 00:00:00+05:30,161.37,163.7,149.55,153.66,34613832,0
2005-07-17 00:00:00+05:30,154.1,182.04,154.1,159.26,32025936,0
2005-07-24 00:00:00+05:30,159.59,160.3,155.08,156.17,21618664,0
2005-07-31 00:00:00+05:30,155.95,162.44,152.95,158.21,27036416,0
2005-08-07 00:00:00+05:30,158.78,163.58,155.58,157.9,23278336,0
2005-08-14 00:00:00+05:30,158.78,163.95,155.24,163.13,22070824,0
2005-08-21 00:00:00+05:30,163.08,168.62,153.24,167.98,27755080,0
