time,open,high,low,close,volume,open_interest
2004-07-25 00:00:00+05:30,168.75,170.1,161.75,166.65,6123224,0
2004-08-01 00:00:00+05:30,168.2,178.4,166.7,176.85,7843949,0
2004-08-08 00:00:00+05:30,176.7,179.25,169.95,176.15,6930310,0
2004-08-15 00:00:00+05:30,171.25,183.85,169.95,183.1,8758526,0
2004-08-22 00:00:00+05:30,184.0,189.1,171.2,186.65,7033495,0
2004-08-29 00:00:00+05:30,187.4,196.6,181.8,193.95,4935366,0
2004-09-05 00:00:00+05:30,195.05,203.75,190.5,198.9,5172599,0
2004-09-12 00:00:00+05:30,196.25,205.6,196.25,203.05,7278435,0
2004-09-19 00:00:00+05:30,203.75,205.1,189.45,190.35,10156116,0
2004-09-26 00:00:00+05:30,191.65,197.9,187.6,197.2,8886724,0
2004-10-03 00:00:00+05:30,200.35,203.15,192.95,199.7,9663164,0
2004-10-10 00:00:00+05:30,199.65,202.9,192.85,193.35,5801136,0
2004-10-17 00:00:00+05:30,192.35,195.55,191.0,192.35,4587354,0
2004-10-24 00:00:00+05:30,192.85,193.35,182.15,184.55,7656346,0
2004-10-31 00:00:00+05:30,183.5,197.95,182.85,196.85,8186088,0
2004-11-07 00:00:00+05:30,197.8,197.8,188.85,191.65,3392580,0
2004-11-14 00:00:00+05:30,191.5,195.25,188.1,189.3,2962248,0
2004-11-21 00:00:00+05:30,185.9,194.05,185.9,188.7,4255453,0
2004-11-28 00:00:00+05:30,188.25,202.55,183.5,198.9,7749495,0
2004-12-05 00:00:00+05:30,200.15,208.1,199.15,202.6,5580415,0
2004-12-12 00:00:00+05:30,202.9,217.15,202.9,215.75,4575570,0
2004-12-19 00:00:00+05:30,218.35,224.3,212.75,218.35,3207347,0
2004-12-26 00:00:00+05:30,214.25,225.45,214.25,224.75,2816389,0
2005-01-02 00:00:00+05:30,227.35,230.4,210.5,220.1,3649678,0
2005-01-09 00:00:00+05:30,222.6,222.6,210.7,212.8,2981995,0
2005-01-16 00:00:00+05:30,216.15,220.75,206.05,217.75,3181080,0
2005-01-23 00:00:00+05:30,216.65,225.55,212.4,223.65,4433514,0
2005-01-30 00:00:00+05:30,223.45,232.45,222.9,230.7,5317107,0
2005-02-06 00:00:00+05:30,228.55,231.6,224.5,229.9,3236407,0
2005-02-13 00:00:00+05:30,230.9,235.85,227.7,230.15,2741643,0
2005-02-20 00:00:00+05:30,231.65,231.65,223.45,224.0,2014774,0
2005-02-27 00:00:00+05:30,225.8,233.65,223.6,233.15,3060792,0
2005-03-06 00:00:00+05:30,232.45,238.55,229.55,232.8,2817528,0
2005-03-13 00:00:00+05:30,232.8,234.15,216.85,219.25,2182945,0
2005-03-20 00:00:00+05:30,218.7,221.55,205.1,209.3,2189185,0
2005-03-27 00:00:00+05:30,212.3,212.3,200.5,208.9,2507685,0
2005-04-03 00:00:00+05:30,209.85,211.55,202.35,204.1,1290114,0
2005-04-10 00:00:00+05:30,203.9,212.4,200.25,201.2,1530046,0
2005-04-17 00:00:00+05:30,210.7,222.85,195.05,204.0,1310941,0
2005-04-24 00:00:00+05:30,206.1,208.5,195.6,197.5,2581142,0
2005-05-01 00:00:00+05:30,197.8,198.65,191.25,195.3,2785060,0
2005-05-08 00:00:00+05:30,197.6,197.8,192.5,194.45,1930089,0
2005-05-15 00:00:00+05:30,194.2,195.4,189.0,190.95,1749514,0
2005-05-22 00:00:00+05:30,191.15,195.05,187.9,193.05,2641863,0
2005-05-29 00:00:00+05:30,193.7,194.7,186.9,187.3,2129434,0
2005-06-05 00:00:00+05:30,188.6,190.65,184.85,186.75,1462804,0
2005-06-12 00:00:00+05:30,186.75,193.35,183.55,186.0,1661338,0
2005-06-19 00:00:00+05:30,188.6,188.6,183.5,186.7,2897238,0
2005-06-26 00:00:00+05:30,185.7,189.45,176.7,180.2,4535280,0
2005-07-03 00:00:00+05:30,180.2,184.9,171.6,180.15,2905863,0
2005-07-10 00:00:00+05:30,180.95,188.1,179.25,186.1,3360418,0
2005-07-17 00:00:00+05:30,188.1,202.2,186.9,196.65,4022797,0
2005-07-24 00:00:00+05:30,196.8,211.55,192.95,199.85,2032847,0
2005-07-31 00:00:00+05:30,201.35,212.05,195.4,210.95,3796625,0
2005-08-07 00:00:00+05:30,209.0,230.85,208.15,223.55,5560098,0
2005-08-14 00:00:00+05:30,220.9,224.95,216.65,221.2,3233371,0
2005-08-21 00:00:00+05:30,222.6,225.7,216.7,221.2,3454019,0
2005-08-28 00:00:00+05:30,217.05,224.65,214.1,217.95,2842552,0
2005-09-04 00:00:00+05:30,219.0,223.8,214.95,221.05,2747236,0
2005-09-11 00:00:00+05:30,223.45,240.45,221.75,236.3,4061313,0
2005-09-18 00:00:00+05:30,229.6,237.55,220.9,228.05,1566413,0
2005-09-25 00:00:00+05:30,231.05,234.3,222.2,224.55,4757446,0
2005-10-02 00:00:00+05:30,230.25,232.8,219.85,223.2,7420096,0
2005-10-09 00:00:00+05:30,224.95,224.95,204.75,205.8,3256171,0
2005-10-16 00:00:00+05:30,205.8,209.0,182.1,189.4,5240031,0
2005-10-23 00:00:00+05:30,190.3,197.95,182.65,187.45,6320299,0
2005-10-30 00:00:00+05:30,189.95,201.35,187.8,200.1,2489562,0
2005-11-06 00:00:00+05:30,201.35,215.75,197.3,210.6,6657475,0
2005-11-13 00:00:00+05:30,211.5,219.95,210.35,217.65,3840411,0
2005-11-20 00:00:00+05:30,219.2,232.8,218.0,232.0,7768680,0
2005-11-27 00:00:00+05:30,229.4,245.5,229.4,242.5,8522410,0
2005-12-04 00:00:00+05:30,239.6,243.85,228.45,235.45,5400422,0
2005-12-11 00:00:00+05:30,235.85,241.95,217.9,233.95,4291395,0
2005-12-18 00:00:00+05:30,234.15,237.65,224.95,226.8,5023314,0
2005-12-25 00:00:00+05:30,229.4,238.05,218.2,236.4,4723630,0
2006-01-01 00:00:00+05:30,236.2,252.35,231.4,249.75,6897124,0
2006-01-08 00:00:00+05:30,250.6,251.45,238.1,246.0,2659589,0
2006-01-15 00:00:00+05:30,248.05,250.6,236.5,244.1,3433452,0
2006-01-22 00:00:00+05:30,244.5,248.05,236.2,244.15,5859415,0
2006-01-29 00:00:00+05:30,242.95,262.7,242.95,259.25,7806937,0
2006-02-05 00:00:00+05:30,259.95,269.25,258.9,267.65,4119265,0
2006-02-12 00:00:00+05:30,265.05,292.95,265.05,274.35,8737714,0
2006-02-19 00:00:00+05:30,274.4,287.05,269.5,280.15,5230618,0
2006-02-26 00:00:00+05:30,280.35,314.75,279.05,307.75,12566698,0
2006-03-05 00:00:00+05:30,309.2,328.75,297.55,321.55,10745067,0
2006-03-12 00:00:00+05:30,326.25,331.65,314.35,327.05,4408941,0
2006-03-19 00:00:00+05:30,327.1,343.05,322.85,334.45,7680121,0
2006-03-26 00:00:00+05:30,338.15,353.25,334.8,350.45,4579687,0
2006-04-02 00:00:00+05:30,350.05,386.55,350.05,373.55,4511171,0
2006-04-09 00:00:00+05:30,373.85,396.25,350.4,354.75,4762131,0
2006-04-16 00:00:00+05:30,363.5,412.9,356.85,407.85,10269730,0
2006-04-23 00:00:00+05:30,412.05,414.6,384.2,399.1,7787862,0
2006-04-30 00:00:00+05:30,433.3,443.3,406.1,410.8,8307586,0
2006-05-07 00:00:00+05:30,416.3,420.35,375.5,382.65,8064608,0
2006-05-14 00:00:00+05:30,382.25,383.15,310.95,327.15,10674991,0
2006-05-21 00:00:00+05:30,331.35,341.55,263.45,331.2,10660698,0
2006-05-28 00:00:00+05:30,333.6,338.15,277.3,305.9,6942699,0
2006-06-04 00:00:00+05:30,305.85,310.95,247.25,302.35,8297760,0
2006-06-11 00:00:00+05:30,290.75,323.85,261.85,300.6,6202789,0
2006-06-18 00:00:00+05:30,297.35,320.95,289.2,318.3,6748697,0
2006-06-25 00:00:00+05:30,318.6,331.5,293.95,328.75,5262265,0
2006-07-02 00:00:00+05:30,331.35,339.5,318.75,323.1,6346749,0
2006-07-09 00:00:00+05:30,323.1,349.5,320.2,332.95,7218733,0
2006-07-16 00:00:00+05:30,333.9,339.65,315.7,320.05,6406606,0
2006-07-23 00:00:00+05:30,318.6,364.45,306.35,359.35,9534293,0
2006-07-30 00:00:00+05:30,363.6,367.55,343.25,363.85,5324491,0
2006-08-06 00:00:00+05:30,370.9,375.5,357.0,372.3,3881537,0
2006-08-13 00:00:00+05:30,373.8,380.1,367.45,374.9,2818875,0
2006-08-20 00:00:00+05:30,373.8,383.85,366.15,374.5,3993742,0
2006-08-27 00:00:00+05:30,376.0,390.65,373.85,382.55,7705953,0
2006-09-03 00:00:00+05:30,384.0,399.15,383.5,396.75,5554161,0
2006-09-10 00:00:00+05:30,397.6,424.25,379.95,422.2,6477397,0
2006-09-17 00:00:00+05:30,422.4,431.25,409.7,427.75,5958905,0
2006-09-24 00:00:00+05:30,429.9,432.35,416.2,429.0,4962312,0
2006-10-01 00:00:00+05:30,433.3,439.25,421.9,428.3,3931867,0
2006-10-08 00:00:00+05:30,424.95,457.9,423.5,455.1,5281702,0
2006-10-15 00:00:00+05:30,455.35,458.45,435.0,445.1,7949844,0
2006-10-22 00:00:00+05:30,446.85,465.9,441.45,460.65,4350797,0
2006-10-29 00:00:00+05:30,460.3,477.8,459.0,476.45,4798831,0
2006-11-05 00:00:00+05:30,478.3,479.15,451.3,458.2,4440394,0
2006-11-12 00:00:00+05:30,458.75,470.65,451.15,455.2,2801510,0
2006-11-19 00:00:00+05:30,455.35,461.85,443.7,454.45,1915526,0
2006-11-26 00:00:00+05:30,457.05,479.0,452.55,468.8,5541837,0
2006-12-03 00:00:00+05:30,468.95,477.45,462.15,468.75,1666606,0
2006-12-10 00:00:00+05:30,467.45,471.5,408.65,463.6,4904286,0
2006-12-17 00:00:00+05:30,467.25,471.5,433.3,462.5,2061078,0
2006-12-24 00:00:00+05:30,461.3,481.7,457.25,476.0,2227748,0
2006-12-31 00:00:00+05:30,479.15,485.1,468.95,481.15,2290913,0
2007-01-07 00:00:00+05:30,480.85,485.6,462.4,480.3,3357517,0
2007-01-14 00:00:00+05:30,480.85,493.8,479.35,491.25,2201795,0
2007-01-21 00:00:00+05:30,491.25,499.55,467.25,488.55,4783143,0
2007-01-28 00:00:00+05:30,477.65,485.1,467.6,477.65,1797439,0
2007-02-04 00:00:00+05:30,476.8,491.9,471.7,482.95,2533117,0
2007-02-11 00:00:00+05:30,484.65,485.9,446.85,450.95,2940667,0
2007-02-18 00:00:00+05:30,451.95,457.9,379.95,385.75,7196509,0
2007-02-25 00:00:00+05:30,386.7,407.55,348.5,356.25,8877537,0
2007-03-04 00:00:00+05:30,348.5,394.2,328.3,352.0,10032140,0
2007-03-11 00:00:00+05:30,353.4,362.25,333.4,342.15,7263474,0
2007-03-18 00:00:00+05:30,343.25,364.3,340.35,353.7,5716910,0
2007-03-25 00:00:00+05:30,356.65,358.35,345.25,355.6,3379313,0
2007-04-01 00:00:00+05:30,348.35,360.9,344.95,358.3,3221248,0
2007-04-08 00:00:00+05:30,357.0,390.45,357.0,388.35,2917669,0
2007-04-15 00:00:00+05:30,389.25,411.55,388.25,406.95,1881562,0
2007-04-22 00:00:00+05:30,399.55,433.3,399.45,411.9,3165245,0
2007-04-29 00:00:00+05:30,401.55,438.4,401.55,421.05,1165734,0
2007-05-06 00:00:00+05:30,424.8,428.85,408.05,412.1,3174055,0
2007-05-13 00:00:00+05:30,418.15,435.3,411.55,426.95,2381371,0
2007-05-20 00:00:00+05:30,426.5,433.3,412.1,417.75,3192317,0
