time,open,high,low,close,volume,open_interest
2004-07-25 00:00:00+05:30,97.56,102.0,94.44,99.82,4101744,0
2004-08-01 00:00:00+05:30,97.2,101.2,94.6,97.28,2230205,0
2004-08-08 00:00:00+05:30,96.8,98.8,96.02,97.42,2033376,0
2004-08-15 00:00:00+05:30,96.8,99.8,92.0,92.42,4097268,0
2004-08-22 00:00:00+05:30,93.4,99.92,92.1,96.14,2288581,0
2004-08-29 00:00:00+05:30,96.8,97.56,93.28,94.06,2963629,0
2004-09-05 00:00:00+05:30,95.2,105.08,92.1,104.28,9099901,0
2004-09-12 00:00:00+05:30,105.2,110.0,104.4,108.2,9995526,0
2004-09-19 00:00:00+05:30,108.64,115.76,108.0,114.38,8669363,0
2004-09-26 00:00:00+05:30,115.1,119.6,111.3,119.02,7344993,0
2004-10-03 00:00:00+05:30,119.2,120.78,113.6,116.14,5134433,0
2004-10-10 00:00:00+05:30,116.0,117.7,111.64,113.58,3754614,0
2004-10-17 00:00:00+05:30,114.0,115.8,109.08,110.02,4420039,0
2004-10-24 00:00:00+05:30,108.9,113.2,105.64,111.72,8964974,0
2004-10-31 00:00:00+05:30,111.3,112.8,109.3,109.72,6492644,0
2004-11-07 00:00:00+05:30,110.38,112.36,108.02,111.5,7879841,0
2004-11-14 00:00:00+05:30,112.8,112.8,105.8,106.18,7900909,0
2004-11-21 00:00:00+05:30,105.2,110.8,103.4,109.06,6904681,0
2004-11-28 00:00:00+05:30,109.96,118.26,109.96,116.84,12500973,0
2004-12-05 00:00:00+05:30,117.8,119.98,112.8,113.46,8220851,0
2004-12-12 00:00:00+05:30,113.6,121.52,112.46,119.58,9851672,0
2004-12-19 00:00:00+05:30,122.0,125.2,120.4,121.68,9064839,0
2004-12-26 00:00:00+05:30,121.08,127.76,120.4,127.12,13103249,0
2005-01-02 00:00:00+05:30,128.0,128.68,114.0,116.7,13292328,0
2005-01-09 00:00:00+05:30,116.8,119.16,98.0,106.42,27082271,0
2005-01-16 00:00:00+05:30,107.0,109.2,101.46,108.56,13308755,0
2005-01-23 00:00:00+05:30,109.0,125.92,106.4,109.82,9842699,0
2005-01-30 00:00:00+05:30,110.8,118.96,110.42,113.94,9441634,0
2005-02-06 00:00:00+05:30,114.8,114.8,108.8,110.56,5875193,0
2005-02-13 00:00:00+05:30,111.2,115.2,108.18,108.76,4657814,0
2005-02-20 00:00:00+05:30,108.82,108.82,102.84,103.48,7619752,0
2005-02-27 00:00:00+05:30,104.0,109.16,103.0,108.08,6818691,0
2005-03-06 00:00:00+05:30,108.8,120.0,106.2,112.12,18745839,0
2005-03-13 00:00:00+05:30,112.12,115.82,109.6,110.62,9953264,0
2005-03-20 00:00:00+05:30,110.4,112.68,100.64,101.34,7770009,0
2005-03-27 00:00:00+05:30,103.36,104.8,98.2,103.62,9675549,0
2005-04-03 00:00:00+05:30,104.56,106.4,100.1,100.64,6492001,0
2005-04-10 00:00:00+05:30,101.52,102.0,93.34,93.76,6790922,0
2005-04-17 00:00:00+05:30,93.76,98.58,90.4,97.8,9760874,0
2005-04-24 00:00:00+05:30,98.0,107.38,84.66,105.64,13983579,0
2005-05-01 00:00:00+05:30,105.88,109.2,104.48,108.52,5948510,0
2005-05-08 00:00:00+05:30,109.8,113.56,108.8,113.06,6969650,0
2005-05-15 00:00:00+05:30,113.6,113.96,108.8,109.36,4762034,0
2005-05-22 00:00:00+05:30,109.96,120.0,108.0,114.8,5023859,0
2005-05-29 00:00:00+05:30,115.98,117.68,114.4,116.3,4142501,0
2005-06-05 00:00:00+05:30,115.8,119.6,114.08,116.58,4646636,0
2005-06-12 00:00:00+05:30,116.8,117.6,113.4,113.98,2493382,0
2005-06-19 00:00:00+05:30,114.4,127.16,109.06,125.72,20807076,0
2005-06-26 00:00:00+05:30,124.0,128.78,123.6,127.76,12657934,0
2005-07-03 00:00:00+05:30,128.22,132.4,125.2,127.16,6688627,0
2005-07-10 00:00:00+05:30,128.0,132.98,127.1,132.4,5735893,0
2005-07-17 00:00:00+05:30,133.36,159.58,131.6,136.34,5793209,0
2005-07-24 00:00:00+05:30,137.56,139.36,133.2,134.78,5103481,0
2005-07-31 00:00:00+05:30,135.2,137.36,132.72,136.26,4272972,0
2005-08-07 00:00:00+05:30,136.46,138.4,128.0,138.06,6552279,0
2005-08-14 00:00:00+05:30,139.12,142.0,138.0,139.4,5189514,0
2005-08-21 00:00:00+05:30,142.0,149.2,136.5,139.98,5721646,0
2005-08-28 00:00:00+05:30,142.38,142.38,136.0,138.94,2462961,0
2005-09-04 00:00:00+05:30,139.2,150.0,139.2,145.66,4859946,0
2005-09-11 00:00:00+05:30,146.0,147.98,142.8,145.64,2901361,0
2005-09-18 00:00:00+05:30,146.4,148.8,126.26,138.58,4079516,0
2005-09-25 00:00:00+05:30,136.0,153.94,136.0,151.96,7494451,0
2005-10-02 00:00:00+05:30,151.6,158.74,142.0,146.78,11422832,0
2005-10-09 00:00:00+05:30,147.6,150.0,143.14,147.74,3744286,0
2005-10-16 00:00:00+05:30,148.4,160.44,132.8,147.74,16567804,0
2005-10-23 00:00:00+05:30,149.08,151.2,135.68,139.06,18155034,0
2005-10-30 00:00:00+05:30,139.2,146.14,139.06,143.72,3312534,0
2005-11-06 00:00:00+05:30,143.6,158.0,142.4,152.06,4558609,0
2005-11-13 00:00:00+05:30,154.28,157.92,150.48,157.06,3774234,0
2005-11-20 00:00:00+05:30,157.24,164.2,156.0,162.52,6593384,0
2005-11-27 00:00:00+05:30,164.0,169.48,154.02,168.6,6499161,0
2005-12-04 00:00:00+05:30,168.6,175.2,162.68,170.6,3658478,0
2005-12-11 00:00:00+05:30,173.18,180.0,168.0,170.18,3294026,0
2005-12-18 00:00:00+05:30,168.0,179.92,166.08,171.98,4561079,0
2005-12-25 00:00:00+05:30,173.84,180.0,169.0,179.2,4526386,0
2006-01-01 00:00:00+05:30,179.18,180.8,170.0,176.34,3612767,0
2006-01-08 00:00:00+05:30,176.4,180.16,174.44,176.38,4703386,0
2006-01-15 00:00:00+05:30,175.2,177.92,170.0,175.88,5275917,0
2006-01-22 00:00:00+05:30,175.96,199.6,171.64,177.3,3951606,0
2006-01-29 00:00:00+05:30,178.76,200.16,175.0,193.4,22235082,0
2006-02-05 00:00:00+05:30,195.2,232.56,194.0,224.58,27670747,0
2006-02-12 00:00:00+05:30,232.0,249.76,210.0,211.76,20299626,0
2006-02-19 00:00:00+05:30,218.0,226.78,214.96,220.56,17429471,0
2006-02-26 00:00:00+05:30,220.8,230.56,219.2,220.02,5322135,0
2006-03-05 00:00:00+05:30,221.76,243.32,220.06,233.74,17967116,0
2006-03-12 00:00:00+05:30,235.48,236.36,230.22,232.0,5774827,0
2006-03-19 00:00:00+05:30,233.88,254.0,232.06,250.68,13512542,0
2006-03-26 00:00:00+05:30,257.6,266.38,250.0,264.9,12489386,0
2006-04-02 00:00:00+05:30,260.44,304.0,260.44,289.96,24888106,0
2006-04-09 00:00:00+05:30,292.4,294.96,220.0,260.8,24652657,0
2006-04-16 00:00:00+05:30,240.02,288.0,240.02,263.8,30736174,0
2006-04-23 00:00:00+05:30,270.0,285.0,221.25,254.6,20732617,0
2006-04-30 00:00:00+05:30,265.0,278.3,261.0,275.55,8193733,0
2006-05-07 00:00:00+05:30,277.4,280.0,262.0,269.8,5348807,0
2006-05-14 00:00:00+05:30,270.0,271.65,221.15,223.9,9852668,0
2006-05-21 00:00:00+05:30,228.95,240.0,180.0,235.7,23629150,0
2006-05-28 00:00:00+05:30,239.85,245.0,209.95,223.0,12695626,0
2006-06-04 00:00:00+05:30,222.0,226.4,195.0,203.85,13542476,0
2006-06-11 00:00:00+05:30,205.1,214.0,182.0,210.85,7968654,0
2006-06-18 00:00:00+05:30,214.9,240.0,202.0,226.3,6862398,0
2006-06-25 00:00:00+05:30,228.7,234.4,205.2,216.0,12989794,0
2006-07-02 00:00:00+05:30,217.0,220.35,208.25,210.9,9710891,0
2006-07-09 00:00:00+05:30,210.9,227.5,209.0,221.95,8487725,0
2006-07-16 00:00:00+05:30,220.0,222.8,211.1,219.8,7335757,0
2006-07-23 00:00:00+05:30,216.5,234.75,212.55,232.4,9894939,0
2006-07-30 00:00:00+05:30,233.0,238.4,226.1,227.75,5959647,0
2006-08-06 00:00:00+05:30,228.0,242.7,225.4,241.45,7732668,0
2006-08-13 00:00:00+05:30,244.0,255.35,242.0,249.65,8319196,0
2006-08-20 00:00:00+05:30,251.0,280.0,242.0,246.75,6227514,0
2006-08-27 00:00:00+05:30,247.0,259.0,240.1,257.8,12690584,0
2006-09-03 00:00:00+05:30,259.9,263.4,253.25,256.95,5836019,0
2006-09-10 00:00:00+05:30,258.0,259.2,239.15,254.75,6271434,0
2006-09-17 00:00:00+05:30,255.0,262.7,246.25,261.25,6896322,0
2006-09-24 00:00:00+05:30,258.9,269.0,256.15,262.5,6926582,0
2006-10-01 00:00:00+05:30,262.5,270.7,251.15,256.95,3875563,0
2006-10-08 00:00:00+05:30,256.5,265.0,253.0,260.6,4507050,0
2006-10-15 00:00:00+05:30,262.0,267.35,259.0,262.8,4245137,0
2006-10-22 00:00:00+05:30,262.0,265.0,254.1,259.9,3174612,0
2006-10-29 00:00:00+05:30,262.0,274.4,253.75,256.2,3945643,0
2006-11-05 00:00:00+05:30,256.0,273.15,256.0,268.0,6004715,0
2006-11-12 00:00:00+05:30,268.0,274.8,258.1,259.6,3823869,0
2006-11-19 00:00:00+05:30,259.6,265.0,252.0,264.45,3797466,0
2006-11-26 00:00:00+05:30,265.25,269.5,247.5,254.8,4132403,0
2006-12-03 00:00:00+05:30,252.3,257.0,245.55,247.25,3046569,0
2006-12-10 00:00:00+05:30,248.0,252.0,230.15,245.75,4642376,0
2006-12-17 00:00:00+05:30,247.0,250.0,237.5,249.4,3846551,0
2006-12-24 00:00:00+05:30,251.5,260.9,248.0,251.35,3931195,0
2006-12-31 00:00:00+05:30,251.5,260.0,249.5,253.6,2255941,0
2007-01-07 00:00:00+05:30,253.6,256.95,231.1,255.2,3771894,0
2007-01-14 00:00:00+05:30,258.5,262.5,250.2,252.55,3433267,0
2007-01-21 00:00:00+05:30,254.0,256.95,239.55,243.9,3644614,0
2007-01-28 00:00:00+05:30,247.1,252.7,242.05,249.85,3599763,0
2007-02-04 00:00:00+05:30,252.0,260.0,246.0,252.5,3552208,0
2007-02-11 00:00:00+05:30,253.7,267.0,231.4,256.65,2965111,0
2007-02-18 00:00:00+05:30,257.15,259.0,240.0,241.9,4390752,0
2007-02-25 00:00:00+05:30,242.0,246.9,220.1,225.2,4193813,0
2007-03-04 00:00:00+05:30,222.9,238.0,215.0,229.15,3478264,0
2007-03-11 00:00:00+05:30,232.0,238.0,220.65,222.95,2993169,0
