time,open,high,low,close,volume,open_interest
2004-07-25 00:00:00+05:30,46.0,52.0,43.2,48.5,3533989,0
2004-08-01 00:00:00+05:30,49.1,49.2,45.2,45.35,1377802,0
2004-08-08 00:00:00+05:30,45.3,46.0,40.55,41.4,1417708,0
2004-08-15 00:00:00+05:30,41.0,42.15,39.05,39.15,983274,0
2004-08-22 00:00:00+05:30,39.15,41.6,36.55,39.3,1447134,0
2004-08-29 00:00:00+05:30,40.0,42.55,39.6,40.95,1425828,0
2004-09-05 00:00:00+05:30,41.0,42.2,40.25,40.85,1364220,0
2004-09-12 00:00:00+05:30,40.75,41.1,38.85,40.85,1588879,0
2004-09-19 00:00:00+05:30,41.35,42.15,38.9,41.15,2553972,0
2004-09-26 00:00:00+05:30,41.75,42.25,39.25,39.9,1635474,0
2004-10-03 00:00:00+05:30,40.55,42.35,39.4,41.2,2355032,0
2004-10-10 00:00:00+05:30,42.0,42.6,39.5,39.6,1037930,0
2004-10-17 00:00:00+05:30,40.2,40.65,38.55,38.9,658532,0
2004-10-24 00:00:00+05:30,38.6,39.1,36.05,38.2,1471844,0
2004-10-31 00:00:00+05:30,38.6,43.2,37.75,41.3,2395872,0
2004-11-07 00:00:00+05:30,41.5,41.8,39.05,40.9,1469093,0
2004-11-14 00:00:00+05:30,41.2,48.4,40.6,45.2,5518952,0
2004-11-21 00:00:00+05:30,45.8,49.35,44.9,46.25,2557761,0
2004-11-28 00:00:00+05:30,47.2,48.4,44.55,46.85,3374588,0
2004-12-05 00:00:00+05:30,48.85,53.5,46.0,49.15,6402614,0
2004-12-12 00:00:00+05:30,49.75,55.65,42.6,54.25,11087076,0
2004-12-19 00:00:00+05:30,55.0,69.0,53.4,59.7,18749141,0
2004-12-26 00:00:00+05:30,60.4,62.9,56.05,60.6,7818315,0
2005-01-02 00:00:00+05:30,61.5,63.0,52.15,61.7,12714621,0
2005-01-09 00:00:00+05:30,62.55,64.85,54.1,61.3,12929451,0
2005-01-16 00:00:00+05:30,62.4,64.7,57.25,58.0,6743350,0
2005-01-23 00:00:00+05:30,57.75,60.0,55.15,58.75,2773089,0
2005-01-30 00:00:00+05:30,58.2,60.0,56.7,58.55,3835890,0
2005-02-06 00:00:00+05:30,59.0,61.15,57.45,58.35,3872543,0
2005-02-13 00:00:00+05:30,58.6,59.0,54.0,54.5,2962193,0
2005-02-20 00:00:00+05:30,55.2,57.7,53.9,54.05,3414865,0
