time,open,high,low,close,volume,open_interest,CCI_15,ATR_15
2004-08-09 00:00:00+05:30,62.6,62.6,61.9,62.3,14189,0,,0.0
2004-08-10 00:00:00+05:30,62.6,62.9,62.13,62.73,9334,0,,0.0
2004-08-11 00:00:00+05:30,62.42,62.82,62.4,62.59,24934,0,,0.0
2004-08-12 00:00:00+05:30,62.4,62.78,61.8,62.37,11584,0,,0.0
2004-08-13 00:00:00+05:30,61.7,62.9,61.7,62.76,23334,0,,0.0
2004-08-16 00:00:00+05:30,61.7,62.9,61.7,62.76,23334,0,,0.0
2004-08-17 00:00:00+05:30,62.51,63.62,62.05,63.48,58394,0,,0.0
2004-08-18 00:00:00+05:30,62.5,63.9,62.5,63.76,24064,0,,0.0
2004-08-19 00:00:00+05:30,62.71,63.99,62.71,63.94,15449,0,,0.0
2004-08-20 00:00:00+05:30,63.19,63.98,63.19,63.8,15989,0,,0.0
2004-08-23 00:00:00+05:30,64.8,64.8,63.1,64.34,38894,0,,0.0
2004-08-24 00:00:00+05:30,63.2,65.13,63.2,65.06,333134,0,,0.0
2004-08-25 00:00:00+05:30,65.49,66.66,64.1,65.97,255649,0,,0.0
2004-08-26 00:00:00+05:30,66.55,66.98,65.02,66.47,403409,0,,0.0
2004-08-27 00:00:00+05:30,66.5,66.68,65.5,66.15,76459,0,150.89998093837636,1.3093333333333335
2004-08-30 00:00:00+05:30,66.0,67.4,65.9,67.24,120924,0,152.0287621982537,1.3220444444444446
2004-08-31 00:00:00+05:30,66.21,67.94,66.21,67.21,122124,0,133.32919717086423,1.349241481481482
2004-09-01 00:00:00+05:30,67.2,67.2,66.5,66.71,14544,0,99.45639466916077,1.3066253827160494
2004-09-02 00:00:00+05:30,65.05,67.4,65.05,67.03,77109,0,73.59783518601381,1.37618369053498
2004-09-03 00:00:00+05:30,66.7,67.2,66.0,66.9,23459,0,72.65533765553894,1.3644381111659816
2004-09-06 00:00:00+05:30,67.1,67.2,66.21,66.97,49964,0,69.48557639574427,1.3394755704215835
2004-09-07 00:00:00+05:30,66.35,67.5,66.35,66.89,61924,0,69.42116641162134,1.3268438657268116
