time,open,high,low,close,volume,open_interest,CCI_15,ATR_15
2004-08-09 00:00:00+05:30,25.45,25.92,25.2,25.32,171604,0,,0.0
2004-08-10 00:00:00+05:30,25.59,25.59,25.0,25.13,167199,0,,0.0
2004-08-11 00:00:00+05:30,25.48,25.58,24.99,25.36,515879,0,,0.0
2004-08-12 00:00:00+05:30,24.56,25.29,24.21,24.69,380119,0,,0.0
2004-08-13 00:00:00+05:30,24.8,25.1,24.1,24.37,236759,0,,0.0
2004-08-16 00:00:00+05:30,24.8,25.1,24.1,24.37,236759,0,,0.0
2004-08-17 00:00:00+05:30,24.2,24.3,23.8,23.97,721454,0,,0.0
2004-08-18 00:00:00+05:30,24.2,24.2,22.82,23.23,436724,0,,0.0
2004-08-19 00:00:00+05:30,23.53,23.9,23.16,23.36,433184,0,,0.0
2004-08-20 00:00:00+05:30,23.57,23.57,23.0,23.15,269909,0,,0.0
2004-08-23 00:00:00+05:30,22.8,23.0,21.9,22.01,393039,0,,0.0
2004-08-24 00:00:00+05:30,22.1,22.58,21.85,22.5,513859,0,,0.0
2004-08-25 00:00:00+05:30,22.73,22.73,22.1,22.17,373824,0,,0.0
2004-08-26 00:00:00+05:30,23.8,23.8,22.0,22.24,570704,0,,0.0
2004-08-27 00:00:00+05:30,22.7,23.05,22.5,22.84,577924,0,-63.996452852497605,0.9019999999999998
2004-08-30 00:00:00+05:30,23.0,24.0,23.0,23.67,406059,0,-5.635089856838104,0.9191999999999998
2004-08-31 00:00:00+05:30,23.98,24.16,23.37,23.76,319039,0,20.257109466303106,0.9105866666666664
2004-09-01 00:00:00+05:30,24.18,24.32,23.8,24.0,225139,0,58.624329316562665,0.8872142222222219
2004-09-02 00:00:00+05:30,24.2,24.89,24.2,24.73,568949,0,116.84238622714535,0.8873999407407405
2004-09-03 00:00:00+05:30,25.6,25.96,24.8,25.01,991404,0,165.19970107116163,0.9102399446913577
2004-09-06 00:00:00+05:30,25.69,25.69,24.7,24.94,1122619,0,139.67992468816155,0.915557281711934
2004-09-07 00:00:00+05:30,24.8,25.05,24.5,24.67,466779,0,96.01787742242733,0.8911867962644718
2004-09-08 00:00:00+05:30,24.4,25.08,24.4,24.6,951679,0,78.403264975715,0.8771076765135071
2004-09-09 00:00:00+05:30,25.3,25.3,24.01,24.19,706669,0,56.050770274198534,0.9046338314126066
2004-09-10 00:00:00+05:30,24.59,24.59,23.82,23.94,825434,0,24.352195474399476,0.8956582426517661
2004-09-13 00:00:00+05:30,24.2,24.2,23.66,24.03,445304,0,5.511958146487257,0.8719476931416482
2004-09-14 00:00:00+05:30,24.19,28.08,24.19,27.28,6406769,0,189.32388183224754,1.0838178469322048
2004-09-15 00:00:00+05:30,27.4,27.6,25.85,26.0,1924979,0,161.82101829527707,1.128229990470058
2004-09-16 00:00:00+05:30,26.0,26.07,25.52,25.82,575499,0,95.63126700711935,1.089681324438721
2004-09-17 00:00:00+05:30,26.18,26.69,25.88,26.35,766609,0,115.65109579550018,1.075035902809473
2004-09-20 00:00:00+05:30,26.56,26.74,25.8,25.84,495629,0,86.39645850720282,1.066033509288841
2004-09-21 00:00:00+05:30,26.0,26.0,25.5,25.63,472699,0,43.999082954414796,1.0282979420029184
2004-09-22 00:00:00+05:30,26.0,26.5,25.7,26.09,879709,0,66.8305243445696,1.0177447458693905
2004-09-23 00:00:00+05:30,26.2,26.95,25.71,25.89,883044,0,65.1301433915215,1.032561762811431
2004-09-24 00:00:00+05:30,26.2,26.2,25.6,25.67,329909,0,30.030552654987464,1.0037243119573354
2004-09-27 00:00:00+05:30,26.08,26.08,25.65,25.77,310644,0,27.308681036187423,0.965476024493513
2004-09-28 00:00:00+05:30,25.98,26.0,25.4,25.53,427584,0,5.584756898817502,0.9411109561939456
2004-09-29 00:00:00+05:30,26.0,26.0,25.3,25.39,388469,0,-9.16604057099962,0.9250368924476825
2004-09-30 00:00:00+05:30,25.8,26.06,25.41,25.93,588739,0,9.380692167577678,0.9080344329511703
2004-10-01 00:00:00+05:30,25.89,26.54,25.71,26.39,685349,0,60.487038491751775,0.902832137421092
2004-10-04 00:00:00+05:30,26.59,27.45,26.22,26.64,1735679,0,159.52784141846726,0.9246433282596859
2004-10-05 00:00:00+05:30,26.65,27.92,26.4,27.64,1122224,0,230.49855858911346,0.9643337730423737
2004-10-06 00:00:00+05:30,28.0,29.0,27.8,28.69,2290439,0,287.8581173260574,0.9907115215062153
2004-10-07 00:00:00+05:30,28.8,29.4,28.76,29.22,903944,0,227.542405111432,0.9719974200724675
2004-10-08 00:00:00+05:30,29.4,31.98,29.2,31.22,4103519,0,232.36875800256087,1.0925309254009696
2004-10-11 00:00:00+05:30,32.1,33.11,31.0,31.46,2676429,0,198.55656575124203,1.1603621970409048
2004-10-12 00:00:00+05:30,33.0,33.0,30.01,30.19,1044464,0,128.85636158919098,1.282338050571511
2004-10-14 00:00:00+05:30,30.41,30.8,28.91,29.4,3881069,0,67.14710592541743,1.322848847200077
2004-10-15 00:00:00+05:30,29.0,31.98,28.03,30.42,3834144,0,70.53091101508066,1.4979922573867384
2004-10-18 00:00:00+05:30,30.75,33.8,30.5,30.91,1876124,0,106.16918523134433,1.6234594402276223
2004-10-19 00:00:00+05:30,29.5,30.88,29.5,30.59,876034,0,53.5318060923105,1.6092288108791142
2004-10-20 00:00:00+05:30,30.8,30.95,29.99,30.32,653079,0,50.002385610000324,1.5659468901538398
2004-10-21 00:00:00+05:30,30.4,30.8,30.02,30.62,675329,0,45.63492063492064,1.5135504308102508
2004-10-25 00:00:00+05:30,31.0,31.0,28.9,29.1,404074,0,2.8891574206307014,1.5526470687562341
2004-10-26 00:00:00+05:30,29.2,29.7,28.0,28.15,845569,0,-66.3534412126182,1.5624705975058184
2004-10-27 00:00:00+05:30,28.6,29.08,28.56,28.92,485829,0,-69.63530655391091,1.5203058910054306
2004-10-28 00:00:00+05:30,29.34,29.34,28.42,28.61,199784,0,-89.57350628930799,1.480285498271735
2004-10-29 00:00:00+05:30,28.79,31.6,28.43,30.56,2224204,0,6.548751819097987,1.5929331317202862
2004-11-01 00:00:00+05:30,30.8,30.98,29.02,30.75,808979,0,5.237977398333785,1.617404256272267
2004-11-02 00:00:00+05:30,30.4,30.86,30.03,30.2,254364,0,19.075021312873265,1.5649106391874492
2004-11-03 00:00:00+05:30,30.4,30.96,30.0,30.76,643679,0,51.8889925373134,1.5245832632416194
2004-11-04 00:00:00+05:30,30.98,31.08,30.0,30.21,496679,0,43.226751281424974,1.4949443790255112
2004-11-05 00:00:00+05:30,33.0,33.0,30.05,30.45,967234,0,112.01909169800452,1.591948087090477
2004-11-08 00:00:00+05:30,31.06,31.8,30.62,31.6,1116214,0,113.86205347113103,1.5758182146177786
