time,open,high,low,close,volume,open_interest,CCI_15,ATR_15
2004-08-09 00:00:00+05:30,400.0,405.95,394.25,403.05,6605472,0,,0.0
2004-08-10 00:00:00+05:30,405.5,416.4,405.5,413.95,6821165,0,,0.0
2004-08-11 00:00:00+05:30,414.0,414.9,400.3,401.75,5705844,0,,0.0
2004-08-12 00:00:00+05:30,401.8,403.8,390.65,393.95,5748417,0,,0.0
2004-08-13 00:00:00+05:30,397.7,397.7,385.0,387.15,5981844,0,,0.0
2004-08-16 00:00:00+05:30,397.7,397.7,385.0,387.15,5981844,0,,0.0
2004-08-17 00:00:00+05:30,390.25,394.65,382.7,386.85,3839338,0,,0.0
2004-08-18 00:00:00+05:30,386.1,387.85,376.65,377.95,3719959,0,,0.0
2004-08-19 00:00:00+05:30,380.0,386.8,378.8,385.25,3733552,0,,0.0
2004-08-20 00:00:00+05:30,385.0,385.25,369.55,371.85,4729186,0,,0.0
2004-08-23 00:00:00+05:30,373.7,379.4,358.0,360.95,5025973,0,,0.0
2004-08-24 00:00:00+05:30,363.1,371.8,361.25,362.8,5039854,0,,0.0
2004-08-25 00:00:00+05:30,363.0,366.95,356.3,360.2,4763584,0,,0.0
2004-08-26 00:00:00+05:30,363.25,366.8,358.2,361.85,4670328,0,,0.0
2004-08-27 00:00:00+05:30,363.0,365.9,354.65,360.95,5294582,0,-103.8838612368022,12.576666666666664
2004-08-30 00:00:00+05:30,368.0,383.0,365.3,381.55,5805773,0,-21.68786983909571,13.20822222222222
2004-08-31 00:00:00+05:30,382.15,384.9,375.2,381.75,5090590,0,10.663975941753801,12.974340740740738
2004-09-01 00:00:00+05:30,383.0,389.8,382.5,388.6,5342329,0,62.18275978755035,12.646051358024689
2004-09-02 00:00:00+05:30,388.0,394.35,385.4,388.6,4817519,0,85.08793468585996,12.399647934156379
2004-09-03 00:00:00+05:30,390.0,390.75,384.0,389.1,3594066,0,76.63785330058145,12.023004738545954
2004-09-06 00:00:00+05:30,390.5,401.4,390.5,397.5,4805061,0,127.74571645864114,12.041471089309555
2004-09-07 00:00:00+05:30,395.0,397.0,391.6,393.45,2993793,0,104.73992926766111,11.632039683355583
2004-09-08 00:00:00+05:30,393.45,395.8,389.15,392.1,3587152,0,83.18996801161335,11.299903704465212
2004-09-09 00:00:00+05:30,394.9,395.4,384.65,385.5,3631835,0,56.467433952392945,11.263243457500865
2004-09-10 00:00:00+05:30,386.0,393.5,381.8,392.6,4539232,0,54.32216905901138,11.29236056033414
2004-09-13 00:00:00+05:30,394.0,396.0,376.6,378.8,6753948,0,17.463837859703496,11.832869856311863
2004-09-14 00:00:00+05:30,378.05,380.0,353.1,354.8,13274999,0,-112.05246027187393,12.837345199224405
