time,open,high,low,close,volume,open_interest,CCI_15,ATR_15
2010-11-04 00:00:00+05:30,275.75,329.65,275.75,327.3,479716245,0,,0.0
2010-11-05 00:00:00+05:30,327.75,341.25,327.75,334.6,31927173,0,,0.0
2010-11-08 00:00:00+05:30,336.55,340.65,314.25,315.5,46932779,0,,0.0
2010-11-09 00:00:00+05:30,314.9,318.15,309.75,310.8,23741956,0,,0.0
2010-11-10 00:00:00+05:30,310.15,312.55,304.8,307.55,21057129,0,,0.0
2010-11-11 00:00:00+05:30,307.75,321.7,306.6,313.3,26548372,0,,0.0
2010-11-12 00:00:00+05:30,314.75,317.7,302.75,304.9,15004107,0,,0.0
2010-11-15 00:00:00+05:30,305.95,307.65,299.8,301.95,9917395,0,,0.0
2010-11-16 00:00:00+05:30,304.75,308.7,300.85,302.8,12100114,0,,0.0
2010-11-18 00:00:00+05:30,304.35,313.7,294.75,311.65,23983896,0,,0.0
2010-11-19 00:00:00+05:30,315.0,324.7,312.85,318.3,51723739,0,,0.0
2010-11-22 00:00:00+05:30,320.75,321.75,299.75,318.1,11494521,0,,0.0
2010-11-23 00:00:00+05:30,315.25,317.15,302.25,304.9,13147667,0,,0.0
2010-11-24 00:00:00+05:30,314.1,314.1,294.75,295.55,16243562,0,,0.0
2010-11-25 00:00:00+05:30,298.75,303.1,295.85,297.95,6489260,0,-121.72935177143822,16.859999999999992
2010-11-26 00:00:00+05:30,299.75,300.75,285.75,297.45,13657322,0,-136.36542742872956,16.735999999999994
2010-11-29 00:00:00+05:30,296.15,304.45,292.95,302.2,6493219,0,-86.98862797223558,16.386933333333328
2010-11-30 00:00:00+05:30,299.75,303.75,296.75,302.0,6050064,0,-66.48351648351675,15.761137777777773
2010-12-01 00:00:00+05:30,301.75,307.25,299.75,305.7,5053942,0,-18.51851851851827,15.210395259259254
2010-12-02 00:00:00+05:30,306.95,310.7,305.9,309.6,6143344,0,40.3763001051773,14.529702241975304
2010-12-03 00:00:00+05:30,302.85,310.45,302.85,306.7,2453815,0,21.708046275836516,14.067722092510282
2010-12-06 00:00:00+05:30,305.75,309.65,303.25,305.15,2895539,0,15.149979732469532,13.556540619676262
2010-12-07 00:00:00+05:30,305.25,307.5,302.0,304.75,3484977,0,-5.877268798616501,13.019437911697844
2010-12-08 00:00:00+05:30,303.35,307.45,302.0,303.6,2877153,0,-12.384223124153865,12.514808717584653
2010-12-09 00:00:00+05:30,302.75,304.75,293.75,297.95,5313081,0,-85.91975775927315,12.413821469745676
2010-12-10 00:00:00+05:30,296.75,306.75,296.75,302.05,5799900,0,-29.41176470588298,12.252900038429297
2010-12-13 00:00:00+05:30,302.75,309.1,301.75,307.9,2809522,0,64.76753560870685,11.926040035867345
2010-12-14 00:00:00+05:30,309.2,315.75,307.5,310.05,7075931,0,150.025438819638,11.680970700142856
2010-12-15 00:00:00+05:30,310.35,314.75,307.75,312.6,5380352,0,136.36717685087865,11.3689059868
2010-12-16 00:00:00+05:30,311.5,311.75,302.15,305.45,2893052,0,38.599527266586996,11.307645587680003
2010-12-20 00:00:00+05:30,307.75,307.75,299.8,300.75,2905355,0,-49.3644915932755,11.083802548501335
2010-12-21 00:00:00+05:30,303.55,303.55,295.95,298.05,4427901,0,-127.20142074885248,10.851549045267914
2010-12-22 00:00:00+05:30,299.85,304.45,297.45,298.8,5425074,0,-101.7395117672854,10.59477910891672
2010-12-23 00:00:00+05:30,299.8,300.7,296.75,297.7,3326534,0,-118.21705426356559,10.151793834988938
2010-12-24 00:00:00+05:30,297.75,298.65,294.85,296.9,1859093,0,-123.96512418509911,9.72834091265634
2010-12-27 00:00:00+05:30,296.9,299.05,291.25,292.05,5273320,0,-142.44554778385887,9.599784851812585
2010-12-28 00:00:00+05:30,292.75,294.7,285.75,288.5,8055446,0,-172.32710369035252,9.556465861691745
2010-12-29 00:00:00+05:30,290.85,296.15,289.05,295.0,5772875,0,-101.5312027063116,9.42936813757896
2010-12-30 00:00:00+05:30,295.75,296.35,291.75,292.8,2643251,0,-86.69850919091009,9.107410261740364
2010-12-31 00:00:00+05:30,294.25,301.2,293.05,299.5,4960987,0,-29.836836521090643,9.06024957762434
2011-01-03 00:00:00+05:30,300.25,302.75,299.3,302.05,2929118,0,15.198752922836608,8.68623293911605
2011-01-04 00:00:00+05:30,303.65,304.75,300.8,303.95,2716995,0,43.09278972286724,8.370484076508312
2011-01-05 00:00:00+05:30,304.75,304.75,293.0,294.55,8555905,0,-26.298977853493017,8.595785138074424
2011-01-06 00:00:00+05:30,295.75,297.75,293.25,293.85,2763146,0,-58.382846809610896,8.32273279553613
2011-01-07 00:00:00+05:30,294.75,298.25,286.9,293.85,2298583,0,-85.01742160278741,8.524550609167056
2011-01-10 00:00:00+05:30,294.65,294.75,286.85,289.9,5413595,0,-117.36152066415727,8.482913901889251
2011-01-11 00:00:00+05:30,290.75,297.7,290.75,293.8,2781948,0,-38.13126624582306,8.43738630842997
2011-01-12 00:00:00+05:30,294.65,297.65,291.0,293.25,1181115,0,-34.458509142053416,8.318227221201303
2011-01-13 00:00:00+05:30,294.15,298.7,292.25,295.2,2070696,0,2.2692475940524104,8.193678739787881
2011-01-14 00:00:00+05:30,295.2,300.25,292.7,295.25,2244505,0,20.735524256649796,8.150766823802023
2011-01-17 00:00:00+05:30,292.0,298.75,290.95,297.9,1707118,0,12.895761611827973,8.12738236888189
2011-01-18 00:00:00+05:30,298.25,298.7,292.75,295.9,844507,0,0.4515255111920716,7.982223544289763
2011-01-19 00:00:00+05:30,295.75,297.45,292.7,294.15,1426048,0,-32.77322131092925,7.7667419746704445
2011-01-20 00:00:00+05:30,293.55,303.95,292.85,300.45,6121175,0,80.11823273179608,7.988959176359079
2011-01-21 00:00:00+05:30,301.2,301.2,296.75,298.9,2413133,0,71.6896345116847,7.753028564601806
2011-01-24 00:00:00+05:30,299.65,299.65,293.75,295.2,1097986,0,8.322382829610033,7.629493326961684
2011-01-25 00:00:00+05:30,295.75,300.45,293.3,294.75,2452476,0,29.31966979789605,7.597527105164236
2011-01-27 00:00:00+05:30,295.75,297.65,291.95,293.05,2455783,0,-46.10275444422672,7.471025298153287
2011-01-28 00:00:00+05:30,291.8,294.45,287.8,289.8,4236476,0,-157.41494383851355,7.4162902782764
2011-01-31 00:00:00+05:30,286.75,292.25,285.3,289.1,3673855,0,-183.04694048616807,7.38520425972464
2011-02-01 00:00:00+05:30,290.25,294.6,288.25,293.05,4863055,0,-94.18793332349638,7.316190642409666
2011-02-02 00:00:00+05:30,294.85,299.65,293.3,297.25,3374631,0,56.878020630454486,7.268444599582352
