time,open,high,low,close,volume,open_interest,CCI_15,ATR_15
2004-08-09 00:00:00+05:30,21.1,21.1,20.6,20.8,10841,0,,0.0
2004-08-10 00:00:00+05:30,21.0,21.0,20.75,20.9,7037,0,,0.0
2004-08-11 00:00:00+05:30,22.5,22.5,20.5,20.6,7647,0,,0.0
2004-08-12 00:00:00+05:30,20.65,20.7,20.0,20.3,4587,0,,0.0
2004-08-13 00:00:00+05:30,20.5,20.5,20.05,20.4,2121,0,,0.0
2004-08-16 00:00:00+05:30,20.5,20.5,20.05,20.4,2121,0,,0.0
2004-08-17 00:00:00+05:30,21.0,21.0,20.3,20.55,2908,0,,0.0
2004-08-18 00:00:00+05:30,22.0,22.0,20.3,20.3,4772,0,,0.0
2004-08-19 00:00:00+05:30,20.5,20.5,20.2,20.35,1665,0,,0.0
2004-08-20 00:00:00+05:30,21.0,21.0,19.8,19.95,1018,0,,0.0
2004-08-23 00:00:00+05:30,19.8,21.2,19.5,19.6,1003,0,,0.0
2004-08-24 00:00:00+05:30,20.0,20.0,19.0,19.05,2703,0,,0.0
2004-08-25 00:00:00+05:30,19.9,19.9,18.15,18.5,7792,0,,0.0
2004-08-26 00:00:00+05:30,21.5,21.5,18.9,19.1,3740,0,,0.0
2004-08-27 00:00:00+05:30,19.25,19.25,18.8,19.0,5105,0,-153.1428571428571,1.0766666666666664
2004-08-30 00:00:00+05:30,19.3,19.75,19.1,19.35,8373,0,-86.36486122338957,1.0548888888888888
2004-08-31 00:00:00+05:30,19.5,19.55,19.2,19.25,3092,0,-79.10486599011162,1.0078962962962963
2004-09-01 00:00:00+05:30,21.5,23.1,18.6,19.7,5842,0,63.704945515507625,1.2407032098765431
2004-09-02 00:00:00+05:30,20.8,20.8,19.6,19.8,7482,0,16.078093597473664,1.2379896625514404
2004-09-03 00:00:00+05:30,20.1,20.2,19.2,19.3,12685,0,-41.78551055333727,1.222123685048011
2004-09-06 00:00:00+05:30,19.5,20.55,19.5,19.7,24780,0,6.8903535050929845,1.2239821060448104
2004-09-07 00:00:00+05:30,20.3,20.3,19.75,19.9,6249,0,23.369036027263896,1.1823832989751566
2004-09-08 00:00:00+05:30,19.9,20.15,19.8,19.95,7793,0,33.1882480957568,1.1268910790434792
2004-09-09 00:00:00+05:30,20.15,20.15,19.8,19.95,3598,0,39.327987781596725,1.0750983404405805
2004-09-10 00:00:00+05:30,19.9,20.0,19.8,19.85,2616,0,30.75995174909482,1.016758451077875
2004-09-13 00:00:00+05:30,19.75,20.8,19.1,20.35,22580,0,67.31156791616286,1.0623078876726835
2004-09-14 00:00:00+05:30,20.2,20.45,20.05,20.15,3297,0,83.22981366459565,1.0181540284945045
2004-09-15 00:00:00+05:30,20.3,20.45,19.95,20.2,24167,0,79.06976744185997,0.9836104265948709
2004-09-16 00:00:00+05:30,21.0,21.0,20.3,20.4,8324,0,140.2843601895725,0.9713697314885461
2004-09-17 00:00:00+05:30,20.3,20.5,20.05,20.25,21818,0,71.42857142857157,0.9366117493893096
2004-09-20 00:00:00+05:30,20.25,20.55,20.0,20.15,33120,0,54.0103492884856,0.9108376327633556
2004-09-21 00:00:00+05:30,20.2,20.2,19.95,20.1,6400,0,-5.297473512633293,0.866781790579132
2004-09-22 00:00:00+05:30,20.1,20.3,19.8,20.2,49177,0,11.461318051576244,0.8423296712071898
2004-09-23 00:00:00+05:30,20.5,20.5,20.0,20.0,1623,0,36.21169916434682,0.8195076931267106
2004-09-24 00:00:00+05:30,19.75,20.1,19.75,20.0,2825,0,-76.50273224043683,0.7882071802515966
2004-09-27 00:00:00+05:30,20.3,20.3,19.65,19.8,2432,0,-92.89617486338717,0.7789933682348237
2004-09-28 00:00:00+05:30,19.7,19.85,19.65,19.65,4115,0,-163.4050880626236,0.7403938103525023
2004-09-29 00:00:00+05:30,19.65,19.9,19.3,19.4,5563,0,-189.50320512820423,0.7310342229956687
2004-09-30 00:00:00+05:30,19.6,20.0,19.0,19.15,13818,0,-183.30134357005727,0.7489652747959574
2004-10-01 00:00:00+05:30,19.1,20.0,19.0,19.15,8698,0,-148.1178396072009,0.7657009231428936
2004-10-04 00:00:00+05:30,19.4,19.6,19.2,19.3,12407,0,-122.61904761904775,0.7446541949333676
2004-10-05 00:00:00+05:30,22.0,22.0,19.7,20.7,70724,0,158.45824411134925,0.8750105819378097
2004-10-06 00:00:00+05:30,20.9,21.5,20.3,20.6,39951,0,136.06494008504023,0.8966765431419557
2004-10-07 00:00:00+05:30,20.9,21.15,20.6,20.75,18125,0,133.01222675064847,0.8735647735991584
