time,open,high,low,close,volume,open_interest,CCI_15,ATR_15
2008-05-26 00:00:00+05:30,449.0,449.0,275.68,302.38,7944970,0,,0.0
2008-05-27 00:00:00+05:30,312.35,319.5,290.15,296.57,3502126,0,,0.0
2008-05-28 00:00:00+05:30,280.82,310.95,280.82,304.07,3304710,0,,0.0
2008-05-29 00:00:00+05:30,309.7,309.7,288.0,299.73,1338538,0,,0.0
2008-05-30 00:00:00+05:30,302.7,303.5,269.0,285.85,2524234,0,,0.0
2008-06-02 00:00:00+05:30,302.75,307.5,285.35,290.4,413280,0,,0.0
2008-06-03 00:00:00+05:30,298.0,301.0,277.57,289.85,314566,0,,0.0
2008-06-04 00:00:00+05:30,298.93,298.93,273.75,276.05,652900,0,,0.0
2008-06-05 00:00:00+05:30,276.5,294.4,266.2,281.2,477830,0,,0.0
2008-06-06 00:00:00+05:30,283.5,287.35,272.2,284.4,147840,0,,0.0
2008-06-09 00:00:00+05:30,287.5,287.5,262.0,274.4,642398,0,,0.0
2008-06-10 00:00:00+05:30,287.75,287.75,273.5,275.2,116236,0,,0.0
2008-06-11 00:00:00+05:30,280.0,280.0,264.0,265.25,175586,0,,0.0
2008-06-12 00:00:00+05:30,255.5,263.5,255.35,259.73,101458,0,,0.0
2008-06-13 00:00:00+05:30,257.12,262.5,250.6,252.95,247868,0,-143.42235715666797,32.044
2008-06-16 00:00:00+05:30,255.0,259.0,244.72,247.32,123184,0,-160.85918625838318,30.85973333333333
2008-06-17 00:00:00+05:30,245.22,255.0,241.3,253.35,142952,0,-133.0597102062308,29.715751111111107
2008-06-18 00:00:00+05:30,255.05,265.5,250.0,258.23,211010,0,-79.4728206747999,28.768034370370366
2008-06-19 00:00:00+05:30,250.1,263.5,250.1,256.27,280966,0,-73.6154601795174,27.74349874567901
2008-06-20 00:00:00+05:30,253.5,259.5,246.8,256.05,153312,0,-74.97282420665644,26.740598829300406
2008-06-23 00:00:00+05:30,250.0,257.45,249.5,251.15,179776,0,-72.414644042701,25.487892240680377
